"","provenance","created_at","user_id","screen_name","hi_text","en_text","source","favorite_count","retweet_count","hashtags","place_name","country_code","query","is_retweet","UID","country","hits"
"47","API","2017-12-15 08:04:24",324753103,"manishdubey_BJP","Soil Health Card ने बदल दी किसानों की किस्मत, 10 करोड़ से ज्यादा किसानों को Soil Health Card कार्ड दिए जा चुके हैं #PositiveIndia","Soil Health Card changed farmers' fate, more than 100 million farmers have been given Soil Health Card Card #PositiveIndia","Twitter for Android",2,0,"PositiveIndia",NA,NA,"soil health",FALSE,47592,NA,"soil health;soil health"
"48","API","2017-12-15 05:06:14",828882993913606144,"OurPradhansevak","Soil Health Card ने बदल दी किसानों की किस्मत, 10 करोड़ से ज्यादा किसानों को Soil Health Card कार्ड दिए जा चुके हैं #PositiveIndia","Soil Health Card changed farmers' fate, more than 100 million farmers have been given Soil Health Card Card #PositiveIndia","Twitter Web Client",1,1,"PositiveIndia",NA,NA,"soil health",FALSE,47624,NA,"soil health;soil health"
"49","API","2017-12-15 04:53:05",717180000215048192,"ISHWARLALSAHU4","Soil Health Card ने बदल दी किसानों की किस्मत, 10 करोड़ से ज्यादा किसानों को Soil Health Card कार्ड दिए जा चुके हैं।
#PositiveIndia","Soil Health Card changed the fate of the farmers, more than 100 million farmers have been given Soil Health Card card. #PositiveIndia","Twitter for Android",0,0,"PositiveIndia",NA,NA,"soil health",FALSE,47625,NA,"soil health;soil health"
"50","API","2017-12-15 04:07:48",709019606757679104,"iamAbhishek021","Soil Health Card ने बदल दी किसानों की किस्मत, 10 करोड़ से ज्यादा किसानों को Soil Health Card कार्ड दिए जा चुके हैं #PositiveIndia https://t.co/nObqrq2EJ2","Soil Health Card changed farmers' fate, more than 100 million farmers have been given Soil Health Card Card #PositiveIndia https://t.co/nObqrq2EJ2","Twitter for Android",0,0,"PositiveIndia",NA,NA,"soil health",FALSE,47637,NA,"soil health;soil health"
"51","API","2017-12-13 13:03:11",140870690,"Mayurmatam","Thanks to Narendra Modi; Govt celebrates its feat of havingdistributed soil health cards (SHC) to 10 out of the 12 crore farmersin India. 
https://t.co/kUi79CKaPz
@malviyamit #RahulGandhiBhagoda #RahulViolatesPollCode #Gujarat_का_विकास_बेमिसाल @narendramodi","Thanks to Narendra Modi; Govt celebrates its feat of havingdistributed soil health cards (SHC) to 10 out of the 12 crore farmersin India https://t.co/kUi79CKaPz @malviyamit #RahulGandhiBhagoda #RahulViolatesPollCode #Gujarat_A_Vicas_Bamisal @narendramodi","Twitter Web Client",0,0,"RahulGandhiBhagoda|RahulViolatesPollCode|Gujarat_का_विकास_बेमिसाल",NA,NA,"soil health",FALSE,48080,NA,"soil health"
"52","API","2017-12-12 20:49:53",3904210332,"mukulsharma87","This time @akshaykumar giving message to our #Farmers about #SoilHealth #Card  . Its good for quality &amp; production . बात देश की मिट्टी की है, Keep rocking 👍 #AkshayKumar 
#jaijawan #jaikisan  @PMOIndia @AgriGoI @icarindia  @DDKisanChannel #Wednesdaymotivation #farmersmarket https://t.co/zXLFyCmMMo","This time @akshaykumar giving message to our #Farmers about #SoilHealth #Card Its good for quality & amp; production The matter is of the soil of the country, Keep rocking ðЯСН #AkshayKumar #jaijawan #jayikisan @PMOIndia @AgriGoI @icarindia @DDKisanChannel #Wednesdaymotivation #farmersmarket https://t.co/zXLFyCm","Twitter for Android",1,0,"Farmers|SoilHealth|Card|AkshayKumar|jaijawan|jaikisan|Wednesdaymotivation|farmersmarket",NA,NA,"#soilhealth",FALSE,49902,NA,"#soilhealth"
"53","API","2018-12-26 12:23:33",775691471966113792,"AnilPan41278449","मोदी जी faltu मे kisano के production बढ़वा रहे हैं, production अधिक hone से दाम कम हो रहे हैं, is से kisano का nuksan हो रहा है, soil health card की क्या जरूरी था अब bhugto","Modi ji is fostering the production of kisano in faltu, the prices are getting lower than the price hone, the kisano is getting nuksan, what is the necessity of soil health card now bhugto","Twitter for Android",0,0,"",NA,NA,"soil health",FALSE,51153,NA,"soil health"
"54","API","2018-12-25 14:06:59",84923017,"vipulkharecha","In Gujarat, the ""Soil Health Card"" scheme improves the health of the farms, farmer become happy and worry-free #एक_साल_विजयी_भवः","In Gujarat, the ""Soil Health Card"" scheme improves the health of the farms, the farmer becomes happy and worry-free #A_Sales_Visible_Environment:","Twitter Web Client",0,0,"एक_साल_विजयी_भवः",NA,NA,"soil health",FALSE,51492,NA,"soil health"
"55","API","2018-12-24 13:40:09",2183549418,"sharmaAvl","⚡10 Lakh hectares land brought under Micro irrigation system, ₹50,000 Cr invested to achieve ""हर खेत को पानी ""
⚡Neem coating of Urea-

💥2014- 15%
💥2018- 100%

Easy availability of Urea, no black marketing possible due to 100% neem coating &amp; this also improved soil health.","⚡10 lakh hectares land brought under micro irrigation system, ₹ 50,000 Cr invested to achieve ""water to every farm"" ⚡Neem coating of Urea- NAðás ¥ 2014- 15% ¥ ¥ 2018- 100% Easy availability of Urea, no black marketing possible due to 100% neem coating & amp; this also improved soil","Twitter Web Client",58,36,"",NA,NA,"soil health",FALSE,51637,NA,"soil health"
"56","API","2018-12-19 20:49:46",602767623,"RomeshNadir","Greater access to d Neem coated fertilisers saw reduction in pest diseases and improved productions due to better soil health. Higher buffer stocks, with Bank supports to clear d fertiliser subsidy helped lower d Farmer's distress. ##ResurgentIndia #IndiaSurging #5_साल_50_निर्णय https://t.co/L9pCyBzFe1","Greater access to the Neem coated fertilizers saw reduction in pest diseases and improved productions due to better soil health. Higher buffer stocks, with Bank support to fertilizer subsidy helped lower d. ## ResurgentIndia #IndiaSurging # 5_sal_50_constitution https://t.co/L9pCyBzFe1","Twitter for Android",18,29,"ResurgentIndia|IndiaSurging|5_साल_50_निर्णय",NA,NA,"soil health",FALSE,51690,NA,"soil health"
"57","API","2018-12-23 11:05:28",84800999,"seriousfunnyguy","किसानों को कर्ज माफ करने का झांसा देकर मनघड़ंत शर्तें लगा दी। 70 साल में गरीबी और भूख के सिवा तुमने दिया क्या?

किसान को बिजली पानी, बैंकों से लोन, शौचालय, आवास, रसोई गैस, Soil health कार्ड, फसल बीमा, दो गुना मूल्य, नीम कोटिड यूरिया आदि सुविधाएं दी @narendramodi जी ने।
#झूठाराहुल https://t.co/BCBY3tIdOv","The farmers have apologized to forgive the debt and have made uncomfortable conditions. Did you give 70 years of poverty and hunger only? NAFarmers have power facilities, loans from banks, toilets, housing, cooking gas, Soil health card, crop insurance, two times the price, neem cottage urea etc. @narendramodi ji. #Zutharahul https://t.co/BCBY3tIdOv","Twitter for Android",348,147,"झूठाराहुल",NA,NA,"soil health",FALSE,51935,NA,"soil health"
"58","API","2018-12-23 01:17:06",3226146452,"Ishulidhure","बरं soil health card ने किती लाख रू चे खतांची बचत झाली भक्तांकडे आहे का आँकडा??","How many lakhs of fertilizers have saved the soil health card?","Facebook",0,0,"",NA,NA,"soil health",FALSE,52033,NA,"soil health"
"59","API","2018-12-22 11:04:35",2496323309,"krupesh_21","@ilaxmangadhvi @akki_mindbogler @ImErYuvrajsinh @umeshkshakya @Vyas241S @AnupamSharmaAdv @ivishalthacker @TajinderBagga @amitmalviya @iPankajShukla @ippatel @pradipsinhbjp @CharuPragya @sambitswaraj @sanghaviharsh @SushantBSinha @VinodChavdaBJP @jitu_vaghani @girirajsinghbjp @DrRutvij @OmMathur_bjp @nikhildadhich @BJYM4Gujarat @bhikhubhaidbjp @ChaudhryShankar @AmitThakerBJP @vijayrupanibjp @byadavbjp @BJYM @narendramodi @Nitinbhai_Patel @AmitShah @MrsGandhi @ManojGoelBJP @BhupendraSinh1 @vinitgoenka @bharatpandyabjp @RakeshSinha01 @YogiDevnathji @Ra_THORe @TigerRajaSingh @rajnathsingh @advmonikaarora @INCIndia @nagma_morarji @KailashOnline @ashokgehlot51 @kajal_jaihind @rajeshkotak64 @the_kv96 हमारे यहाँ गुजरात मे किसानों की अच्छी हालत है, उन्हें सुविधा भी मिलती है, यहाँ soil health card भी दिया गया है ताकि किसान को किस तरह की खेती , जमीन के लिए फ़ायदेमंद पोषणसम खाद मिले ऐसी व्यवस्था है।","@ilcshmngdvi @akki_mindbogler @imeryauwrjsinh @umeshkshky @ Vyas241S @anupmkshrmadw @ibislthchker @tjinderbgg @amitmlviy @ifnkjkshukl @ipptel @pradipsinhbjp @crufrgy @sambitshwarj @sngvihrsh @susntbshinh @VinodChavdaBJP @jitu_vgni @girirjsidargrbjp @drriutvij @omnathur_bijepi @nikilddic @ Brjryan4gujrt @bhikhubadbjp @cudhrykshnkr @amittkerbrjf @vijayrupanibjp @bydwbjp @brjryan @narendramodi @nitinba_ftel @amitkshh @nrsgndhi @nanojgoalbrjf @ Bhupendrasinhl @vinitgoadak @bratpandybjp @ Hriakeshshinh0l @yaogidewnthji @ra_tःohria @tigerriajsidarg @rjtrthsidarg @adwmonikaror @incindia @ngm_morrgi @kalsonline @ Asokgehlot5l @kajl_jahind @ Rjeshcotk64 @ The_kw96 We have a good condition of farmers in Gujarat and they also get the facility, here also the soil health card has been given to the farmer Number of farming is profitable Poshnsm compost met such a system to the ground.","Twitter for Android",1,2,"",NA,NA,"soil health",FALSE,52226,NA,"soil health"
"60","API","2018-12-22 11:56:28",2496323309,"krupesh_21","@akki_mindbogler @ilaxmangadhvi @ImErYuvrajsinh @umeshkshakya @Vyas241S @AnupamSharmaAdv @ivishalthacker @TajinderBagga @amitmalviya @iPankajShukla @ippatel @pradipsinhbjp @CharuPragya @sambitswaraj @sanghaviharsh @SushantBSinha @VinodChavdaBJP @jitu_vaghani @girirajsinghbjp @DrRutvij @OmMathur_bjp @nikhildadhich @BJYM4Gujarat @bhikhubhaidbjp @ChaudhryShankar @AmitThakerBJP @vijayrupanibjp @byadavbjp @BJYM @narendramodi @Nitinbhai_Patel @AmitShah @MrsGandhi @ManojGoelBJP @BhupendraSinh1 @vinitgoenka @bharatpandyabjp @RakeshSinha01 @YogiDevnathji @Ra_THORe @TigerRajaSingh @rajnathsingh @advmonikaarora @INCIndia @nagma_morarji @KailashOnline @ashokgehlot51 @kajal_jaihind @rajeshkotak64 आप दूसरे राज्यो से सिख सकते है में वो कह रहा हूँ, हमने इजरायल से सीखा है, की पानी का उपयोग कैसे किया जाए, soil health कैसे अच्छी बनाये रखे इसलिए यहाँ पर अच्छे तरीके से कार्य हुआ है सरकार और किसानों की मदद से। और फसल के दाम भी अच्छे मिले ऐसी व्यवस्था है।","@akki_mindbogler @ilcshmngdvi @imeryauwrjsinh @umeshkshky @ Vyas241S @anupmkshrmadw @ibislthchker @tjinderbgg @amitmlviy @ifnkjkshukl @ipptel @pradipsinhbjp @crufrgy @sambitshwarj @sngvihrsh @susntbshinh @VinodChavdaBJP @jitu_vgni @girirjsidargrbjp @drriutvij @omnathur_bijepi @nikilddic @ Brjryan4gujrt @bhikhubadbjp @cudhrykshnkr @AmitThakerBJP @vijayrupanibjp @byadavbjp @BJYM @narendramodi @Nitinbhai_Patel @AmitShah @MrsGandhi@ManojGoelBJP @ BhupendraSinh1 @vinitgoenka @bharatpandyabjp @ RakeshSinha01 @YogiDevnathji @Ra_THORe @TigerRajaSingh @rajnathsingh @advmonikaarora @INCIndia @nagma_morarji @KailashOnline @ ashokgehlot51 @kajal_jaihind @ rajeshkotak64 to another He can teach from the states that he is saying, we have learned from Israel, how to use water, soil health is good Naie kept so here is of the best ways to help the government and farmers. And the cost of the crop is also good arrangement.","Twitter for Android",2,2,"",NA,NA,"soil health",FALSE,52227,NA,"soil health"
